gen,seq,delta_ns
1789211068009-tick,928,51208300
1789211068009-tick,929,50327100
1789211068009-tick,930,49693400
1789211068009-tick,931,48794200
1789211068009-tick,932,51636400
1789211068009-tick,933,49849200
1789211068009-tick,934,50059100
1789211068009-tick,935,49705400
1789211068009-tick,936,50452500
1789211068009-tick,937,48738500
1789211068009-tick,938,50269200
1789211068009-tick,939,51070200
1789211068009-tick,940,48282400
1789211068009-tick,941,50169100
1789211068009-tick,942,50190700
1789211068009-tick,943,51218900
1789211068009-tick,944,48737800
1789211068009-tick,945,49998400
1789211068009-tick,946,50015500
1789211068009-tick,947,50071800
1789211068009-tick,948,49380500
1789211068009-tick,949,51328800
1789211068009-tick,950,50574200
1789211068009-tick,951,49757100
1789211068009-tick,952,48611700
1789211068009-tick,953,49876900
1789211068009-tick,954,49810300
1789211068009-tick,955,51751200
1789211068009-tick,956,48402900
1789211068009-tick,957,51335800
1789211068009-tick,958,50498900
1789211068009-tick,959,48170300
1789211068009-tick,960,50548100
1789211068009-tick,961,49428000
1789211068009-tick,962,51623600
1789211068009-tick,963,49741500
1789211068009-tick,964,48904000
1789211068009-tick,965,51100000
1789211068009-tick,966,48533900
1789211068009-tick,967,50943900
1789211068009-tick,968,50852400
1789211068009-tick,969,49452300
1789211068009-tick,970,48861000
1789211068009-tick,971,50827700
1789211068009-tick,972,50098200
1789211068009-tick,973,49587100
1789211068009-tick,974,50638200
1789211068009-tick,975,49383500
1789211068009-tick,976,50401300
1789211068009-tick,977,49083100
1789211068009-tick,978,51689200
1789211068009-tick,979,49428000
1789211068009-tick,980,49255500
1789211068009-tick,981,49866400
1789211068009-tick,982,50198900
1789211068009-tick,983,49810200
1789211068009-tick,984,50360800
1789211068009-tick,985,50186700
1789211068009-tick,986,50819500
1789211068009-tick,987,49037800
1789211068009-tick,988,49920100
1789211068009-tick,989,49504300
1789211068009-tick,990,50476600
1789211068009-tick,991,50393700
1789211068009-tick,992,50615200
1789211068009-tick,993,49849000
1789211068009-tick,994,49377200
1789211068009-tick,995,49791000
1789211068009-tick,996,50291600
1789211068009-tick,997,49414700
1789211068009-tick,998,50482500
1789211068009-tick,999,49913000
1789211068009-tick,1000,50555500
1789211068009-tick,1001,48597600
1789211068009-tick,1002,50209700
1789211068009-tick,1003,50492600
1789211068009-tick,1004,49559700
1789211068009-tick,1005,51759200
1789211068009-tick,1006,48268100
1789211068009-tick,1007,52179300
1789211068009-tick,1008,48342300
1789211068009-tick,1009,50125400
1789211068009-tick,1010,50572400
1789211068009-tick,1011,48750700
1789211068009-tick,1012,49856100
1789211068009-tick,1013,50084900
1789211068009-tick,1014,50425100
1789211068009-tick,1015,50641600
1789211068009-tick,1016,49286800
1789211068009-tick,1017,49885500
1789211068009-tick,1018,51038600
1789211068009-tick,1019,48646700
1789211068009-tick,1020,50882800
1789211068009-tick,1021,49338200
1789211068009-tick,1022,50986400
1789211068009-tick,1023,49517900
1789211068009-tick,1024,49878700
1789211068009-tick,1025,49529000
1789211068009-tick,1026,49999500
1789211068009-tick,1027,51249500
1789211068009-tick,1028,49993100
1789211068009-tick,1029,48566800
1789211068009-tick,1030,50386600
1789211068009-tick,1031,49637800
1789211068009-tick,1032,50488500
1789211068009-tick,1033,50074700
1789211068009-tick,1034,49796000
1789211068009-tick,1035,49886700
1789211068009-tick,1036,51504300
1789211068009-tick,1037,48717800
1789211068009-tick,1038,50087100
1789211068009-tick,1039,49869200
1789211068009-tick,1040,50222800
1789211068009-tick,1041,50198100
1789211068009-tick,1042,49140000
1789211068009-tick,1043,51859200
1789211068009-tick,1044,49944300
1789211068009-tick,1045,49907200
1789211068009-tick,1046,49015000
1789211068009-tick,1047,50108900
1789211068009-tick,1048,50365900
1789211068009-tick,1049,48789800
1789211068009-tick,1050,50564500
1789211068009-tick,1051,49497400
1789211068009-tick,1052,50219800
1789211068009-tick,1053,49915300
1789211068009-tick,1054,50623800
1789211068009-tick,1055,50041400
1789211068009-tick,1056,49669800
1789211068009-tick,1057,49950400
1789211068009-tick,1058,51169100
1789211068009-tick,1059,48945300
1789211068009-tick,1060,50038000
1789211068009-tick,1061,51191300
1789211068009-tick,1062,49087600
1789211068009-tick,1063,50705900
1789211068009-tick,1064,49024800
1789211068009-tick,1065,49846200
1789211068009-tick,1066,51371100
1789211068009-tick,1067,49392800
1789211068009-tick,1068,50145100
1789211068009-tick,1069,49186900
1789211068009-tick,1070,49985700
1789211068009-tick,1071,51020000
1789211068009-tick,1072,48951100
1789211068009-tick,1073,50155000
1789211068009-tick,1074,51030000
1789211068009-tick,1075,48345400
1789211068009-tick,1076,50292900
1789211068009-tick,1077,50379200
1789211068009-tick,1078,49411000
1789211068009-tick,1079,49915700
1789211068009-tick,1080,51228500
1789211068009-tick,1081,48827700
1789211068009-tick,1082,50352400
1789211068009-tick,1083,50938100
1789211068009-tick,1084,50403700
1789211068009-tick,1085,49427900
1789211068009-tick,1086,48987700
1789211068009-tick,1087,55500900
1789211068009-tick,1088,47131800
1789211068009-tick,1089,62181800
1789211068009-tick,1090,47099600
1789211068009-tick,1091,47779000
1789211068009-tick,1092,47170600
1789211068009-tick,1093,45953400
1789211068009-tick,1094,62427100
1789211068009-tick,1095,46337800
1789211068009-tick,1096,47683000
1789211068009-tick,1097,46687600
1789211068009-tick,1098,46501000
1789211068009-tick,1099,47974100
1789211068009-tick,1100,62374400
1789211068009-tick,1101,47287400
1789211068009-tick,1102,46578000
1789211068009-tick,1103,48078200
1789211068009-tick,1104,46266900
1789211068009-tick,1105,61572300
1789211068009-tick,1106,46633300
1789211068009-tick,1107,45330900
1789211068009-tick,1108,46259200
1789211068009-tick,1109,62187800
1789211068009-tick,1110,46458700
1789211068009-tick,1111,47494400
1789211068009-tick,1112,46722600
1789211068009-tick,1113,46482000
1789211068009-tick,1114,62826800
1789211068009-tick,1115,46403500
1789211068009-tick,1116,46166700
1789211068009-tick,1117,45538500
1789211068009-tick,1118,60564900
1789211068009-tick,1119,47418700
1789211068009-tick,1120,46138600
1789211068009-tick,1121,47237400
1789211068009-tick,1122,61892300
1789211068009-tick,1123,47187600
1789211068009-tick,1124,45610100
1789211068009-tick,1125,46186100
1789211068009-tick,1126,46845700
1789211068009-tick,1127,61411500
1789211068009-tick,1128,46299700
1789211068009-tick,1129,47844000
1789211068009-tick,1130,46797100
1789211068009-tick,1131,63114700
1789211068009-tick,1132,45745100
1789211068009-tick,1133,47706700
1789211068009-tick,1134,47409000
1789211068009-tick,1135,47735400
1789211068009-tick,1136,46598800
1789211068009-tick,1137,62432800
1789211068009-tick,1138,48081200
1789211068009-tick,1139,46494300
1789211068009-tick,1140,46335900
1789211068009-tick,1141,46101000
1789211068009-tick,1142,61783800
1789211068009-tick,1143,46615400
1789211068009-tick,1144,46781900
1789211068009-tick,1145,47751700
1789211068009-tick,1146,47626200
1789211068009-tick,1147,63348500
1789211068009-tick,1148,47251200
1789211068009-tick,1149,47377400
1789211068009-tick,1150,46326300
1789211068009-tick,1151,47744200
1789211068009-tick,1152,62683400
1789211068009-tick,1153,47455100
1789211068009-tick,1154,46046900
1789211068009-tick,1155,45797700
1789211068009-tick,1156,45871900
1789211068009-tick,1157,61349200
1789211068009-tick,1158,47051700
1789211068009-tick,1159,46864100
1789211068009-tick,1160,47360100
1789211068009-tick,1161,47097000
1789211068009-tick,1162,61001000
1789211068009-tick,1163,47338400
1789211068009-tick,1164,47750100
1789211068009-tick,1165,45662800
1789211068009-tick,1166,62341000
1789211068009-tick,1167,47263000
1789211068009-tick,1168,45779200
1789211068009-tick,1169,46330500
1789211068009-tick,1170,45816700
1789211068009-tick,1171,63744700
1789211068009-tick,1172,45714000
1789211068009-tick,1173,45964800
1789211068009-tick,1174,46488600
1789211068009-tick,1175,63145800
1789211068009-tick,1176,47238900
1789211068009-tick,1177,46118900
1789211068009-tick,1178,47419300
1789211068009-tick,1179,46864600
1789211068009-tick,1180,48230400
1789211068009-tick,1181,61591700
1789211068009-tick,1182,48228900
1789211068009-tick,1183,47135600
1789211068009-tick,1184,45956800
1789211068009-tick,1185,46490700
1789211068009-tick,1186,63323600
1789211068009-tick,1187,45590700
1789211068009-tick,1188,46553200
1789211068009-tick,1189,46191600
1789211068009-tick,1190,63110300
1789211068009-tick,1191,46300500
1789211068009-tick,1192,45806100
1789211068009-tick,1193,47517300
1789211068009-tick,1194,60394300
1789211068009-tick,1195,47196600
1789211068009-tick,1196,47559500
1789211068009-tick,1197,47284900
1789211068009-tick,1198,47356300
1789211068009-tick,1199,47995900
1789211068009-tick,1200,62312500
1789211068009-tick,1201,46687200
1789211068009-tick,1202,45855600
1789211068009-tick,1203,47075200
1789211068009-tick,1204,47287600
1789211068009-tick,1205,61327000
1789211068009-tick,1206,47551400
1789211068009-tick,1207,46722900
1789211068009-tick,1208,46395600
1789211068009-tick,1209,47609400
1789211068009-tick,1210,62854900
